"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",48,1,50,1,"1-2 Year","No",24068,152,233,0
"Male",51,1,28,0,"1-2 Year","Yes",38351,124,175,1
"Female",39,1,28,0,"1-2 Year","Yes",45244,124,246,1
"Male",32,1,11,1,"< 1 Year","No",33131,152,293,0
"Male",28,1,39,1,"< 1 Year","No",34139,151,96,0
"Female",60,1,28,1,"1-2 Year","No",60502,26,199,0
"Male",51,1,41,0,"1-2 Year","Yes",34737,26,81,1
"Female",23,1,6,1,"< 1 Year","No",20845,152,197,0
"Male",52,1,7,0,"> 2 Years","Yes",55720,26,98,1
"Male",24,1,30,0,"< 1 Year","Yes",23044,152,74,1
"Male",41,1,29,0,"1-2 Year","Yes",35047,26,180,1
"Male",39,1,27,1,"1-2 Year","No",34814,124,124,0
"Female",42,1,28,1,"1-2 Year","No",28936,26,94,0
"Male",52,1,28,0,"> 2 Years","Yes",36956,124,237,0
"Female",25,1,46,1,"< 1 Year","No",27454,152,202,0
"Female",39,1,29,0,"1-2 Year","Yes",29996,124,84,0
"Male",24,1,7,0,"< 1 Year","Yes",35691,157,23,1
"Male",26,1,8,1,"< 1 Year","No",41563,152,270,0
"Female",68,1,15,0,"1-2 Year","Yes",2630,26,180,1
"Male",80,1,28,0,"1-2 Year","Yes",30898,124,93,0
"Male",57,1,5,0,"1-2 Year","Yes",34173,124,283,1
"Female",43,1,15,0,"1-2 Year","Yes",40205,26,180,1
"Female",53,1,46,0,"1-2 Year","Yes",28209,26,266,1
"Male",71,1,50,1,"1-2 Year","No",39049,8,43,0
"Male",55,1,8,0,"1-2 Year","Yes",2630,26,194,1
"Male",46,1,28,0,"1-2 Year","Yes",53885,52,236,0
"Female",34,1,11,0,"1-2 Year","Yes",2630,156,238,1
"Male",27,1,6,1,"< 1 Year","No",27754,152,218,0
"Male",25,1,28,0,"1-2 Year","Yes",41584,124,297,0
"Male",57,1,15,0,"1-2 Year","Yes",100255,26,106,1
"Male",43,1,35,0,"1-2 Year","Yes",35066,157,180,0
"Female",22,1,21,1,"< 1 Year","No",27015,152,214,0
"Male",22,1,36,0,"< 1 Year","Yes",36307,152,136,0
"Female",43,1,28,0,"1-2 Year","No",35683,26,71,0
"Female",52,1,35,0,"1-2 Year","Yes",26795,26,19,1
"Female",22,1,29,0,"< 1 Year","Yes",34805,152,296,1
"Female",21,1,8,0,"< 1 Year","No",33957,160,120,0
"Female",25,1,10,0,"< 1 Year","Yes",22637,152,233,1
"Male",24,1,23,1,"< 1 Year","No",27783,152,260,0
"Male",29,1,15,0,"< 1 Year","Yes",37333,152,75,1
"Female",42,1,28,0,"> 2 Years","Yes",52255,122,236,1
"Female",69,1,28,1,"1-2 Year","No",30398,122,119,0
"Male",41,1,41,0,"1-2 Year","Yes",22841,124,81,1
"Male",30,1,28,0,"1-2 Year","Yes",30176,157,11,1
"Male",33,1,5,0,"< 1 Year","Yes",25442,152,276,0
"Male",51,1,28,0,"> 2 Years","Yes",41767,124,225,0
"Male",53,1,28,0,"1-2 Year","Yes",40879,26,236,1
"Male",24,1,41,1,"< 1 Year","No",38844,152,10,0
"Female",27,1,41,1,"< 1 Year","No",52834,152,43,0
"Female",20,1,31,0,"< 1 Year","Yes",2630,160,24,0
"Male",43,1,0,0,"1-2 Year","Yes",2630,122,92,0
"Male",65,1,28,1,"1-2 Year","No",21543,124,14,0
"Female",51,1,34,0,"1-2 Year","Yes",29084,26,249,1
"Male",23,1,12,1,"< 1 Year","No",28634,152,24,0
"Female",43,1,28,0,"1-2 Year","Yes",56489,124,48,1
"Male",71,1,28,1,"1-2 Year","No",28442,122,101,0
"Female",25,1,8,1,"< 1 Year","No",44323,152,39,0
"Male",35,1,50,0,"1-2 Year","No",31446,124,61,0
"Male",28,1,8,0,"1-2 Year","Yes",38545,156,49,1
"Male",20,1,46,0,"< 1 Year","No",26945,160,227,0
"Male",45,1,1,0,"> 2 Years","Yes",2630,15,93,1
"Female",54,1,28,0,"1-2 Year","Yes",53640,124,113,1
"Male",21,1,30,0,"< 1 Year","Yes",23488,152,297,1
"Male",48,1,28,0,"1-2 Year","Yes",46459,26,239,1
"Male",40,1,28,0,"1-2 Year","Yes",38204,124,299,1
"Female",42,1,15,1,"1-2 Year","No",2630,26,48,0
"Male",59,1,28,1,"1-2 Year","Yes",36986,26,168,0
"Female",30,1,28,1,"< 1 Year","No",41772,152,264,0
"Female",25,1,28,1,"< 1 Year","No",27848,152,290,0
"Male",35,1,15,0,"1-2 Year","Yes",33064,26,39,1
"Female",22,1,37,0,"< 1 Year","Yes",2630,152,51,1
"Male",26,1,36,0,"< 1 Year","No",2630,152,162,0
"Male",25,1,47,1,"< 1 Year","No",32049,152,15,0
"Male",32,1,41,0,"1-2 Year","Yes",32925,124,274,1
"Male",41,1,28,0,"1-2 Year","Yes",50170,96,139,0
"Male",33,1,35,0,"< 1 Year","Yes",2630,152,243,1
"Female",43,1,36,1,"1-2 Year","No",34835,152,220,0
"Male",28,1,41,0,"< 1 Year","Yes",42532,152,127,1
"Female",32,1,33,0,"1-2 Year","Yes",30214,124,287,1
"Female",23,1,39,0,"< 1 Year","Yes",32371,152,185,0
"Female",24,1,6,1,"< 1 Year","No",29600,152,235,0
"Male",44,1,28,0,"1-2 Year","Yes",92716,124,69,1
"Male",28,1,28,1,"< 1 Year","No",56315,152,165,0
"Female",60,1,41,0,"1-2 Year","Yes",82060,26,181,1
"Male",49,1,0,0,"1-2 Year","Yes",2630,26,255,1
"Male",24,1,30,1,"< 1 Year","No",27104,152,236,0
"Female",38,1,38,0,"1-2 Year","Yes",26518,124,43,1
"Male",26,1,3,0,"1-2 Year","Yes",73221,124,125,1
"Female",52,1,28,1,"1-2 Year","No",38147,29,126,0
"Male",38,1,8,0,"1-2 Year","Yes",38294,156,51,1
"Female",56,1,8,0,"> 2 Years","Yes",29166,26,204,1
"Male",35,1,35,0,"1-2 Year","Yes",28883,26,217,1
"Male",47,1,11,0,"1-2 Year","Yes",31446,124,131,1
"Male",44,1,28,0,"1-2 Year","Yes",41852,163,60,0
"Female",39,1,41,0,"1-2 Year","Yes",31544,26,184,1
"Male",47,1,18,0,"1-2 Year","Yes",2630,156,139,1
"Male",56,1,36,0,"1-2 Year","Yes",2630,157,216,1
"Female",54,1,3,0,"1-2 Year","Yes",30361,26,71,0
"Female",57,1,50,1,"1-2 Year","No",2630,152,106,0
"Female",42,1,28,0,"> 2 Years","Yes",68306,26,290,1
"Male",58,1,28,0,"1-2 Year","Yes",25620,122,279,0
"Male",45,1,28,0,"> 2 Years","Yes",26015,26,30,1
"Female",32,1,41,1,"< 1 Year","No",33833,152,37,0
"Male",39,1,28,0,"> 2 Years","Yes",47035,124,57,1
"Female",26,1,29,1,"< 1 Year","No",34555,152,101,0
"Female",20,1,38,1,"< 1 Year","No",2630,160,223,0
"Male",24,1,46,1,"< 1 Year","No",22450,160,296,0
"Male",54,1,8,0,"1-2 Year","Yes",37511,124,199,1
"Male",48,1,6,0,"1-2 Year","Yes",40355,26,16,1
"Male",23,1,16,0,"< 1 Year","Yes",2630,160,215,0
"Female",53,1,28,0,"1-2 Year","Yes",33363,26,127,1
"Female",33,1,30,0,"< 1 Year","Yes",26929,163,249,1
"Male",24,1,39,0,"< 1 Year","Yes",29331,152,118,1
"Male",77,1,28,1,"1-2 Year","No",31906,60,112,0
"Female",27,1,21,1,"< 1 Year","No",28082,152,27,0
"Female",25,1,39,1,"< 1 Year","No",28978,152,285,0
"Male",54,1,28,0,"1-2 Year","Yes",36798,124,239,0
"Female",29,1,30,0,"1-2 Year","Yes",25698,157,110,1
"Male",49,1,28,0,"1-2 Year","Yes",46677,124,126,1
"Female",80,1,28,1,"1-2 Year","No",33113,26,100,0
"Male",46,1,41,0,"1-2 Year","Yes",37989,124,32,0
"Male",23,1,41,1,"< 1 Year","No",31053,152,269,0
"Female",42,1,8,0,"1-2 Year","Yes",36192,26,183,0
"Male",49,1,29,0,"> 2 Years","Yes",32332,26,152,1
"Male",37,1,29,0,"1-2 Year","Yes",25675,124,136,1
"Male",28,1,41,0,"< 1 Year","Yes",2630,124,11,1
"Female",33,1,28,1,"1-2 Year","No",67554,124,158,0
"Male",24,1,8,1,"< 1 Year","No",59367,151,186,0
"Female",35,1,28,0,"1-2 Year","Yes",29253,163,57,1
"Male",53,1,28,0,"1-2 Year","Yes",2630,124,63,1
"Male",35,1,32,0,"1-2 Year","Yes",34020,124,39,1
"Female",21,1,15,1,"< 1 Year","No",47023,152,231,0
"Male",22,1,28,0,"< 1 Year","Yes",36471,152,91,0
"Male",39,1,28,0,"1-2 Year","Yes",28724,25,285,0
"Female",32,1,8,1,"1-2 Year","No",41798,26,118,0
"Male",49,1,28,1,"1-2 Year","No",47217,55,156,0
"Male",35,1,29,0,"1-2 Year","Yes",22201,157,246,1
"Female",24,1,41,1,"< 1 Year","No",28410,152,98,0
"Male",43,1,33,0,"1-2 Year","Yes",29500,124,98,1
"Female",32,1,23,0,"1-2 Year","Yes",24927,157,102,1
"Female",53,1,48,0,"1-2 Year","No",2630,124,70,0
"Male",23,1,34,1,"< 1 Year","No",31843,152,273,0
"Male",59,1,46,1,"1-2 Year","No",42048,124,226,0
"Male",52,1,8,0,"1-2 Year","Yes",2630,26,128,1
"Male",22,1,43,1,"< 1 Year","No",25738,152,177,0
"Male",43,1,20,0,"1-2 Year","Yes",2630,124,145,0
"Female",65,1,28,0,"1-2 Year","Yes",36051,122,233,1
"Male",47,1,28,0,"1-2 Year","Yes",44315,124,241,1
"Female",39,1,28,0,"1-2 Year","Yes",2630,52,218,1
"Male",34,1,3,0,"1-2 Year","Yes",20737,124,109,1
"Male",50,1,28,0,"1-2 Year","Yes",38907,26,195,1
"Female",49,1,33,0,"1-2 Year","Yes",24979,26,76,1
"Female",41,1,18,0,"1-2 Year","Yes",33900,124,196,1
"Male",33,1,50,0,"< 1 Year","Yes",34330,124,188,0
"Female",33,1,28,0,"1-2 Year","Yes",52271,52,121,1
"Male",42,1,0,0,"1-2 Year","Yes",2630,11,222,0
"Female",31,1,28,1,"1-2 Year","No",2630,156,132,0
"Female",21,1,28,0,"< 1 Year","Yes",42364,26,141,0
"Male",48,1,41,0,"1-2 Year","Yes",2630,157,23,1
"Female",52,1,28,0,"1-2 Year","Yes",2630,157,138,1
"Male",31,1,45,1,"1-2 Year","No",24288,154,114,0
"Male",41,1,28,1,"1-2 Year","No",30134,151,216,0
"Male",47,1,41,0,"1-2 Year","Yes",45493,124,297,1
"Male",43,1,28,0,"1-2 Year","Yes",29096,124,33,1
"Female",30,1,11,1,"< 1 Year","No",34047,152,140,0
"Female",49,1,28,0,"1-2 Year","Yes",31231,26,115,0
"Female",42,1,0,0,"1-2 Year","Yes",2630,124,260,0
"Male",56,1,36,0,"> 2 Years","Yes",31365,26,94,1
"Male",57,1,28,0,"> 2 Years","Yes",48262,26,78,1
"Male",40,1,8,0,"1-2 Year","Yes",2630,157,97,1
"Female",21,1,17,0,"< 1 Year","Yes",63314,160,193,1
"Male",22,1,13,1,"< 1 Year","No",24325,152,278,0
"Female",25,1,28,1,"< 1 Year","No",62199,152,179,0
"Male",61,1,3,0,"1-2 Year","No",23075,124,29,0
"Female",34,1,41,1,"1-2 Year","No",31608,152,295,0
"Female",37,1,28,1,"1-2 Year","No",47831,26,191,0
"Male",72,1,50,0,"1-2 Year","Yes",2630,156,170,0
"Female",64,1,41,1,"1-2 Year","No",35513,152,218,0
"Female",47,1,28,0,"1-2 Year","Yes",55639,26,161,1
"Male",52,1,28,0,"> 2 Years","Yes",54231,124,58,1
"Male",51,1,28,0,"1-2 Year","Yes",33457,26,136,1
"Female",39,1,28,0,"1-2 Year","Yes",54499,122,281,1
"Female",22,1,36,0,"< 1 Year","Yes",34145,152,221,1
"Male",41,1,38,0,"1-2 Year","Yes",30961,26,248,1
"Male",23,1,41,1,"< 1 Year","No",24638,152,287,0
"Female",37,1,4,0,"1-2 Year","Yes",32820,124,255,1
"Male",46,1,11,0,"1-2 Year","Yes",19068,26,264,1
"Male",42,1,48,0,"1-2 Year","Yes",2630,26,81,0
"Male",48,1,35,0,"> 2 Years","Yes",27642,10,210,1
"Male",26,1,28,1,"< 1 Year","Yes",66840,151,232,1
"Male",29,1,18,1,"< 1 Year","No",28528,152,199,0
"Male",21,1,45,0,"< 1 Year","Yes",21948,160,113,1
"Female",42,1,28,0,"1-2 Year","Yes",69478,124,249,1
"Female",39,1,8,0,"1-2 Year","Yes",36454,124,222,1
"Female",49,1,23,0,"1-2 Year","Yes",32080,124,20,1
"Male",41,1,28,0,"> 2 Years","Yes",2630,157,252,1
"Female",45,1,28,0,"1-2 Year","Yes",40784,26,147,0
"Male",58,1,35,0,"1-2 Year","Yes",26085,155,266,1
"Male",29,1,28,0,"1-2 Year","Yes",33653,124,157,1
"Female",27,1,28,1,"< 1 Year","No",22435,151,108,0
"Female",57,1,28,0,"1-2 Year","Yes",41277,26,127,1
"Female",23,1,47,0,"< 1 Year","Yes",2630,152,293,0
"Male",42,1,15,0,"1-2 Year","Yes",33407,124,164,0
"Female",47,1,28,0,"1-2 Year","Yes",43242,124,73,1
"Female",21,1,31,0,"1-2 Year","Yes",2630,124,39,0
"Female",60,1,28,0,"1-2 Year","Yes",44611,152,208,0
"Male",30,1,29,0,"< 1 Year","Yes",25954,154,33,1
"Male",54,1,46,0,"1-2 Year","Yes",33866,124,123,0
"Female",51,1,39,0,"1-2 Year","Yes",2630,124,146,1
"Female",51,1,15,0,"1-2 Year","Yes",36163,157,221,1
"Male",73,1,35,0,"1-2 Year","Yes",29414,10,23,0
"Female",23,1,2,1,"< 1 Year","No",2630,152,14,0
"Male",42,1,28,0,"1-2 Year","Yes",37619,124,167,1
"Male",59,1,3,0,"1-2 Year","Yes",2630,124,63,1
"Male",56,1,28,0,"1-2 Year","Yes",26997,124,178,0
"Male",37,1,19,0,"1-2 Year","Yes",2630,157,77,1
"Female",25,1,46,1,"< 1 Year","No",39368,152,283,0
"Female",50,1,46,0,"1-2 Year","Yes",30442,26,146,1
"Female",38,1,8,0,"1-2 Year","Yes",46174,124,211,1
"Female",51,1,30,0,"1-2 Year","Yes",32648,122,120,0
"Female",50,1,8,1,"1-2 Year","No",42302,124,293,0
"Female",23,1,2,1,"< 1 Year","No",35772,152,226,0
"Female",43,1,28,1,"1-2 Year","No",28886,8,159,0
"Male",45,1,8,0,"1-2 Year","Yes",38409,26,248,1
"Male",40,1,8,0,"1-2 Year","Yes",22185,156,256,1
"Male",22,1,10,1,"< 1 Year","No",15490,152,271,0
"Male",45,1,19,0,"1-2 Year","Yes",25256,26,177,0
"Male",50,1,20,1,"1-2 Year","No",2630,124,173,0
"Female",40,1,20,1,"1-2 Year","No",2630,124,144,0
"Male",66,1,45,0,"1-2 Year","Yes",36189,152,45,1
"Male",40,1,48,0,"1-2 Year","Yes",2630,124,108,1
"Female",24,1,8,1,"< 1 Year","No",41381,152,103,0
"Male",42,1,30,1,"1-2 Year","No",32121,124,147,0
"Male",24,1,41,1,"< 1 Year","No",34177,152,13,0
"Male",21,1,36,1,"< 1 Year","No",30199,160,259,0
"Male",47,1,46,0,"1-2 Year","Yes",2630,156,123,0
"Male",53,1,8,1,"1-2 Year","No",40698,26,157,0
"Male",24,1,44,1,"< 1 Year","No",19998,152,281,0
"Female",23,1,32,0,"< 1 Year","Yes",26730,151,203,1
"Male",55,1,48,0,"1-2 Year","Yes",2630,15,40,1
"Male",27,1,18,1,"< 1 Year","No",41371,152,83,0
"Female",46,1,28,0,"1-2 Year","Yes",41913,26,186,1
"Female",44,1,8,0,"1-2 Year","Yes",48732,154,273,1
"Male",30,1,8,0,"< 1 Year","No",26894,152,241,0
"Male",20,1,15,0,"< 1 Year","Yes",37937,160,70,0
"Male",21,1,37,0,"< 1 Year","No",33919,152,270,0
"Male",33,1,28,0,"< 1 Year","Yes",31754,124,255,1
"Female",38,1,5,1,"1-2 Year","No",33826,29,166,0
"Male",22,1,15,1,"< 1 Year","No",40170,160,93,0
"Female",25,1,46,1,"< 1 Year","No",33905,160,58,0
"Female",52,1,28,0,"1-2 Year","Yes",40917,26,229,0
"Female",45,1,8,1,"1-2 Year","No",2630,26,216,0
"Male",38,1,10,1,"1-2 Year","No",2630,151,281,0
"Male",71,1,46,1,"1-2 Year","No",21713,26,41,0
"Female",49,1,50,0,"1-2 Year","Yes",2630,26,49,1
"Female",23,1,6,0,"< 1 Year","Yes",26528,152,234,1
"Male",44,1,28,1,"1-2 Year","No",34191,124,80,0
"Female",36,1,28,0,"1-2 Year","Yes",28364,163,245,0
"Male",67,1,31,0,"> 2 Years","Yes",2630,15,221,0
"Male",24,1,8,0,"< 1 Year","Yes",92181,152,181,1
"Female",43,1,28,0,"1-2 Year","Yes",39959,26,31,1
"Male",72,1,8,0,"1-2 Year","Yes",2630,26,202,1
"Female",21,1,41,1,"< 1 Year","No",27117,152,142,0
"Female",22,1,41,0,"< 1 Year","Yes",27495,152,228,1
"Male",37,1,11,0,"1-2 Year","Yes",35625,157,54,1
"Female",24,1,41,0,"< 1 Year","Yes",28215,152,181,0
"Male",29,1,46,0,"1-2 Year","Yes",2630,124,266,1
"Male",48,1,2,0,"1-2 Year","Yes",22243,26,286,1
"Male",34,1,10,0,"1-2 Year","Yes",60612,154,176,1
"Male",37,1,4,1,"1-2 Year","No",22230,124,299,0
"Male",40,1,28,0,"1-2 Year","Yes",41997,26,143,1
"Male",21,1,46,1,"< 1 Year","No",24334,152,139,0
"Female",28,1,39,1,"< 1 Year","No",2630,152,34,0
"Male",32,1,41,1,"< 1 Year","No",36055,152,251,0
"Male",52,1,37,0,"1-2 Year","Yes",28619,26,125,0
"Female",41,1,45,0,"1-2 Year","Yes",31875,154,260,1
"Male",25,1,11,1,"< 1 Year","No",22862,152,95,0
"Female",25,1,33,0,"< 1 Year","Yes",26955,152,164,0
"Male",27,1,50,0,"< 1 Year","Yes",2630,152,103,0
"Female",22,1,36,0,"< 1 Year","No",35320,152,281,0
"Female",58,1,28,1,"1-2 Year","No",29654,122,168,0
"Male",49,1,28,0,"> 2 Years","Yes",39256,26,88,1
"Male",48,1,28,0,"1-2 Year","Yes",30337,24,93,1
"Female",28,1,18,1,"< 1 Year","No",30812,152,257,0
"Female",55,0,28,0,"1-2 Year","Yes",33603,25,146,0
"Male",42,1,28,1,"1-2 Year","No",34505,26,13,0
"Female",49,1,28,0,"1-2 Year","Yes",56675,26,186,1
"Male",52,1,28,0,"> 2 Years","Yes",40754,124,143,0
"Male",53,1,50,0,"1-2 Year","Yes",32519,124,174,1
"Female",36,1,8,0,"1-2 Year","Yes",53929,26,124,0
"Male",71,1,47,0,"1-2 Year","Yes",36119,122,158,0
"Male",47,1,28,0,"1-2 Year","Yes",23916,26,97,1
"Male",47,1,18,0,"1-2 Year","Yes",30632,124,65,0
"Male",43,1,28,0,"1-2 Year","Yes",47007,122,153,1
"Female",21,1,28,1,"< 1 Year","No",60607,152,288,0
"Male",24,1,50,1,"< 1 Year","No",34455,152,68,0
"Male",58,1,41,0,"> 2 Years","Yes",41314,124,238,1
"Male",39,1,28,0,"1-2 Year","Yes",36886,26,39,0
"Male",46,1,0,1,"1-2 Year","No",2630,60,206,0
"Female",31,1,46,0,"1-2 Year","Yes",25432,124,50,1
"Female",24,1,28,0,"1-2 Year","Yes",28560,157,122,0
"Male",49,1,28,0,"1-2 Year","Yes",2630,26,217,1
"Female",60,1,39,0,"1-2 Year","No",29621,124,89,0
"Male",23,1,12,1,"< 1 Year","No",24918,26,100,0
"Male",50,1,50,0,"1-2 Year","Yes",35906,26,55,0
"Female",39,1,11,0,"1-2 Year","No",2630,157,55,1
"Male",32,1,5,0,"< 1 Year","Yes",26302,124,215,1
"Male",40,1,28,0,"1-2 Year","Yes",45481,26,265,1
"Male",22,1,27,0,"< 1 Year","No",19513,152,292,0
"Male",39,1,29,0,"1-2 Year","Yes",32897,124,259,1
"Female",40,1,28,0,"1-2 Year","Yes",37488,26,182,1
"Male",21,1,28,0,"1-2 Year","Yes",30404,155,276,1
"Female",23,1,45,1,"< 1 Year","No",33623,152,87,0
"Male",45,1,28,0,"1-2 Year","Yes",33294,26,210,0
"Female",51,1,28,0,"1-2 Year","Yes",32499,124,233,0
"Male",31,1,8,0,"1-2 Year","Yes",33363,124,43,1
"Female",42,1,8,0,"1-2 Year","Yes",44423,124,55,1
"Male",28,1,20,0,"1-2 Year","Yes",2630,157,67,0
"Female",24,1,36,0,"< 1 Year","Yes",33910,152,153,1
"Male",38,1,28,0,"1-2 Year","Yes",57773,124,296,1
"Male",23,1,28,0,"1-2 Year","Yes",2630,157,262,0
"Female",27,1,13,1,"< 1 Year","No",28248,152,265,0
"Male",25,1,47,0,"< 1 Year","No",42159,152,63,0
"Male",22,1,41,1,"< 1 Year","No",2630,152,271,0
"Male",33,1,28,0,"< 1 Year","Yes",43734,124,76,0
"Male",30,1,46,0,"1-2 Year","No",33267,124,84,0
"Male",26,1,50,1,"< 1 Year","No",25497,152,249,0
"Female",63,1,47,1,"1-2 Year","No",44203,113,155,0
"Male",20,1,8,0,"< 1 Year","Yes",25151,160,158,0
"Female",21,1,28,1,"1-2 Year","Yes",2630,156,139,0
"Male",53,1,28,0,"1-2 Year","Yes",62277,26,191,1
"Female",50,1,36,0,"1-2 Year","Yes",2630,124,200,0
"Male",30,1,41,1,"< 1 Year","No",36572,152,14,0
"Female",23,1,11,1,"< 1 Year","No",30111,152,202,0
"Male",42,1,28,0,"1-2 Year","Yes",43411,124,139,1
"Male",58,1,28,0,"1-2 Year","No",33608,26,134,1
"Female",57,1,28,0,"1-2 Year","Yes",34244,26,75,1
"Male",24,1,28,0,"< 1 Year","Yes",43426,152,272,0
"Female",46,1,8,1,"1-2 Year","No",46466,7,185,0
"Male",26,1,3,0,"< 1 Year","Yes",29669,152,187,1
"Male",49,1,47,0,"1-2 Year","Yes",35467,163,205,1
"Male",65,1,28,0,"> 2 Years","Yes",42648,13,77,1
"Male",41,1,46,0,"1-2 Year","Yes",16540,124,13,1
"Female",21,1,47,1,"< 1 Year","No",2630,160,215,0
"Female",21,1,41,0,"< 1 Year","Yes",26743,154,160,0
"Female",39,1,33,0,"1-2 Year","Yes",2630,26,162,0
"Female",48,1,14,0,"1-2 Year","Yes",2630,157,216,0
"Female",50,1,45,0,"1-2 Year","Yes",38114,26,161,1
"Female",24,1,49,0,"< 1 Year","Yes",34663,26,171,1
"Female",63,1,28,1,"1-2 Year","No",55271,59,98,0
"Female",24,1,33,1,"< 1 Year","No",29131,152,20,0
"Female",24,1,2,0,"< 1 Year","Yes",2630,152,161,0
"Female",74,1,28,0,"1-2 Year","Yes",69886,13,171,0
"Male",43,1,28,0,"1-2 Year","Yes",27140,23,20,1
"Male",69,1,8,0,"> 2 Years","Yes",69784,124,125,1
"Female",68,1,28,0,"1-2 Year","Yes",35609,26,234,0
"Male",40,1,28,0,"> 2 Years","Yes",25721,26,149,1
"Male",38,1,43,0,"1-2 Year","Yes",2630,156,130,0
"Male",59,1,41,0,"1-2 Year","Yes",2630,156,88,0
"Female",33,1,8,0,"1-2 Year","Yes",31747,156,281,1
"Male",43,1,28,0,"1-2 Year","Yes",26363,26,90,1
"Male",28,1,6,0,"1-2 Year","Yes",2630,154,61,1
"Female",25,1,14,0,"< 1 Year","No",46082,152,162,1
"Male",45,1,36,1,"1-2 Year","No",28642,124,171,0
"Male",56,1,38,0,"1-2 Year","Yes",24216,124,237,1
"Male",23,1,14,0,"< 1 Year","Yes",31667,152,17,1
"Male",41,1,47,0,"> 2 Years","Yes",26362,124,191,1
"Male",24,1,21,0,"< 1 Year","Yes",22773,152,293,0
"Female",25,1,36,1,"< 1 Year","No",25993,152,76,0
"Female",48,1,28,0,"1-2 Year","Yes",26264,124,108,0
"Female",37,1,28,0,"1-2 Year","Yes",38589,26,181,1
"Female",41,1,28,0,"1-2 Year","Yes",32594,26,287,1
"Male",57,1,31,0,"1-2 Year","Yes",2630,120,13,1
"Male",31,1,32,0,"< 1 Year","Yes",42679,124,165,0
"Female",23,1,50,0,"< 1 Year","Yes",20383,124,279,1
"Male",45,1,41,0,"1-2 Year","Yes",54281,124,272,1
"Female",30,1,28,1,"< 1 Year","No",59141,152,122,0
"Female",23,1,41,1,"< 1 Year","No",44327,152,30,0
"Male",37,1,28,0,"1-2 Year","Yes",50800,124,165,1
"Male",45,1,20,0,"1-2 Year","Yes",2630,26,75,1
"Female",41,1,48,0,"> 2 Years","Yes",2630,26,152,1
"Female",24,1,46,1,"< 1 Year","No",38132,152,225,0
"Male",55,1,46,1,"1-2 Year","No",27761,124,217,0
"Male",45,1,28,0,"> 2 Years","Yes",33631,122,67,0
"Male",57,1,8,0,"1-2 Year","Yes",42012,26,10,0
"Female",77,1,28,0,"1-2 Year","Yes",27250,26,23,1
"Female",40,1,6,0,"1-2 Year","Yes",2630,156,146,1
"Male",68,1,29,0,"> 2 Years","Yes",2630,155,22,0
"Male",24,1,8,0,"1-2 Year","No",34349,124,202,0
"Female",24,1,8,1,"< 1 Year","No",33143,152,54,0
"Female",22,1,33,1,"< 1 Year","No",28932,152,191,0
"Male",46,1,28,0,"1-2 Year","Yes",2630,124,152,1
"Male",52,1,28,0,"1-2 Year","Yes",36918,26,30,1
"Female",35,1,45,0,"1-2 Year","Yes",40536,124,96,0
"Female",47,1,28,0,"1-2 Year","Yes",2630,156,186,0
"Male",46,1,8,0,"1-2 Year","Yes",44110,124,182,1
"Male",44,1,44,0,"1-2 Year","Yes",2630,156,129,1
"Female",44,1,28,0,"1-2 Year","Yes",31881,26,30,1
"Female",37,1,41,0,"1-2 Year","Yes",2630,156,83,1
"Female",46,1,40,0,"1-2 Year","Yes",29769,26,191,1
"Female",51,1,23,0,"1-2 Year","Yes",25222,26,285,1
"Female",51,1,10,0,"> 2 Years","Yes",37453,156,197,1
"Male",23,1,15,1,"< 1 Year","No",39609,152,109,0
"Male",53,1,28,0,"1-2 Year","Yes",52851,122,114,1
"Male",38,1,40,0,"1-2 Year","Yes",25361,157,31,1
"Male",43,1,11,0,"1-2 Year","Yes",16337,124,182,1
"Male",54,1,12,0,"1-2 Year","Yes",30757,124,55,0
"Male",45,1,28,0,"1-2 Year","Yes",31241,155,210,1
"Male",75,1,23,1,"1-2 Year","No",25139,122,250,0
"Female",54,1,28,0,"1-2 Year","Yes",25918,124,143,1
"Female",44,1,15,1,"1-2 Year","No",2630,152,271,0
"Female",22,1,30,0,"< 1 Year","Yes",31280,152,272,1
"Male",54,1,30,0,"1-2 Year","Yes",28120,26,56,1
"Female",24,1,33,0,"< 1 Year","Yes",31679,152,191,0
"Female",45,1,28,0,"> 2 Years","Yes",69315,26,279,1
"Male",21,1,8,1,"< 1 Year","No",52048,160,266,0
"Female",20,1,35,0,"< 1 Year","Yes",33515,160,199,0
"Male",27,1,14,1,"< 1 Year","No",2630,152,70,0
"Male",57,1,7,0,"1-2 Year","Yes",37993,26,102,0
"Female",29,1,28,0,"< 1 Year","Yes",25772,124,294,1
"Male",65,1,28,0,"1-2 Year","Yes",57188,26,184,0
"Male",25,1,8,1,"< 1 Year","No",36263,152,100,0
"Male",46,1,8,0,"1-2 Year","Yes",38130,26,56,1
"Female",73,1,8,0,"1-2 Year","Yes",2630,156,254,0
"Male",56,1,8,0,"1-2 Year","Yes",29875,124,278,0
"Female",32,1,46,1,"1-2 Year","No",2630,26,18,0
"Female",36,1,41,0,"1-2 Year","Yes",27840,136,158,0
"Male",46,1,11,0,"1-2 Year","Yes",28976,157,209,1
"Male",28,1,28,0,"< 1 Year","Yes",32732,152,145,0
"Female",29,1,6,1,"< 1 Year","No",28296,152,272,0
