"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",37,1,28,0,"1-2 Year","Yes",33998,124,28,1
"Male",56,1,28,1,"1-2 Year","No",61504,26,190,0
"Female",31,1,13,0,"1-2 Year","Yes",2630,156,245,1
"Male",44,1,7,0,"1-2 Year","Yes",33766,26,169,1
"Male",57,1,8,0,"1-2 Year","Yes",44557,26,21,0
"Female",24,1,18,1,"< 1 Year","No",20716,152,164,0
"Male",58,1,28,0,"> 2 Years","Yes",69781,26,200,1
"Male",47,1,35,0,"1-2 Year","Yes",31067,26,38,1
"Male",27,1,7,1,"< 1 Year","No",2630,26,206,0
"Male",46,1,43,0,"1-2 Year","Yes",36550,26,22,1
"Male",56,1,38,0,"1-2 Year","No",32731,124,79,1
"Female",25,1,28,1,"< 1 Year","No",45162,152,245,0
"Male",49,1,52,0,"1-2 Year","Yes",41165,124,119,0
"Female",24,1,9,0,"< 1 Year","Yes",2630,152,129,0
"Female",46,1,28,0,"1-2 Year","Yes",54551,26,222,1
"Male",47,1,28,0,"1-2 Year","Yes",42327,13,116,1
"Female",66,1,10,1,"1-2 Year","No",30484,152,113,0
"Male",48,1,28,0,"1-2 Year","Yes",29364,26,263,1
"Female",40,1,28,0,"1-2 Year","Yes",39174,124,264,1
"Female",21,1,8,0,"< 1 Year","No",2630,152,269,0
"Female",47,1,8,1,"1-2 Year","No",2630,124,236,0
"Female",47,1,28,0,"1-2 Year","Yes",35403,124,202,1
"Male",36,1,28,0,"1-2 Year","Yes",39374,154,101,1
"Male",41,1,9,1,"1-2 Year","No",34817,124,75,0
"Female",38,1,8,0,"1-2 Year","Yes",23664,124,254,1
"Male",36,1,8,0,"1-2 Year","Yes",40224,124,101,1
"Female",30,1,41,1,"< 1 Year","No",45002,152,35,0
"Female",45,1,48,0,"1-2 Year","Yes",2630,26,36,1
"Male",53,1,28,0,"1-2 Year","Yes",47516,124,119,1
"Male",55,1,32,0,"1-2 Year","Yes",2630,26,293,1
"Male",41,1,8,0,"1-2 Year","Yes",49250,26,93,0
"Male",27,1,21,1,"< 1 Year","No",26928,152,250,0
"Male",22,1,8,0,"< 1 Year","Yes",49389,160,98,0
"Female",23,1,29,1,"< 1 Year","No",2630,151,234,0
"Male",36,1,18,0,"1-2 Year","Yes",27800,26,292,1
"Male",28,1,28,0,"< 1 Year","Yes",34121,152,187,1
"Female",60,1,28,1,"1-2 Year","No",47572,26,30,0
"Female",50,1,28,0,"1-2 Year","Yes",54555,26,19,1
"Male",23,1,2,0,"< 1 Year","Yes",34866,151,121,1
"Female",44,1,28,0,"> 2 Years","Yes",51902,26,171,0
"Male",36,1,28,0,"1-2 Year","Yes",32908,124,220,1
"Female",50,1,28,1,"1-2 Year","No",2630,156,285,0
"Male",46,1,28,0,"1-2 Year","Yes",33854,26,213,0
"Male",37,1,46,0,"1-2 Year","Yes",27648,26,287,1
"Male",59,1,3,0,"1-2 Year","Yes",48608,156,246,1
"Female",33,1,3,1,"1-2 Year","No",2630,124,273,0
"Male",40,1,36,0,"1-2 Year","Yes",28733,124,295,1
"Male",21,1,33,1,"< 1 Year","Yes",33248,152,98,0
"Male",25,1,46,1,"< 1 Year","No",47427,152,258,0
"Female",22,1,28,0,"< 1 Year","Yes",43795,152,107,1
"Male",35,1,45,0,"1-2 Year","Yes",2630,124,81,1
"Male",46,1,41,0,"1-2 Year","Yes",23231,26,55,1
"Female",36,1,28,0,"1-2 Year","Yes",40160,124,123,1
"Male",53,1,8,0,"1-2 Year","Yes",29452,26,270,1
"Male",69,1,41,0,"> 2 Years","Yes",24424,124,251,0
"Female",23,1,28,0,"< 1 Year","Yes",37254,152,214,1
"Male",35,1,28,0,"> 2 Years","Yes",49253,124,38,1
"Male",21,1,37,1,"< 1 Year","No",30383,160,66,0
"Male",77,1,3,0,"1-2 Year","Yes",22632,26,100,1
"Male",23,1,13,0,"< 1 Year","Yes",2630,154,139,1
"Male",44,1,18,0,"1-2 Year","Yes",26321,26,241,1
"Male",22,1,36,0,"1-2 Year","No",24580,124,105,0
"Male",24,1,36,1,"< 1 Year","No",25199,152,105,0
"Female",45,1,47,1,"1-2 Year","No",40515,16,140,0
"Female",69,1,41,1,"1-2 Year","No",2630,12,46,0
"Male",21,1,46,1,"< 1 Year","No",2630,160,215,0
"Male",63,1,28,0,"1-2 Year","Yes",27455,61,286,0
"Male",48,1,35,0,"1-2 Year","Yes",27335,26,259,1
"Male",23,1,8,1,"< 1 Year","No",41117,152,122,0
"Female",26,1,30,1,"< 1 Year","No",22408,152,117,0
"Female",61,1,28,0,"1-2 Year","Yes",54347,124,280,1
"Male",44,1,18,0,"1-2 Year","Yes",41076,26,235,0
"Female",43,1,41,0,"1-2 Year","Yes",2630,154,276,1
"Female",24,1,37,0,"< 1 Year","Yes",37935,152,272,0
"Female",43,1,28,0,"1-2 Year","Yes",40633,26,263,1
"Male",42,1,28,0,"1-2 Year","Yes",34947,29,227,0
"Female",60,1,33,0,"1-2 Year","Yes",32363,124,102,1
"Female",22,1,8,1,"< 1 Year","No",43048,152,254,0
"Female",27,1,10,1,"< 1 Year","No",26456,152,76,0
"Female",33,1,36,0,"1-2 Year","Yes",29959,154,236,1
"Female",27,1,25,1,"< 1 Year","No",2630,152,129,0
"Male",62,1,28,0,"> 2 Years","Yes",37464,26,172,0
"Male",32,1,28,0,"1-2 Year","Yes",27369,122,198,1
"Male",31,1,15,0,"1-2 Year","Yes",33014,124,204,1
"Male",61,1,28,0,"> 2 Years","Yes",84028,3,157,1
"Male",24,1,28,1,"< 1 Year","No",73824,152,58,0
"Male",27,1,31,0,"< 1 Year","Yes",2630,124,151,1
"Male",47,1,28,0,"1-2 Year","Yes",59569,124,20,1
"Male",24,1,27,1,"< 1 Year","No",31233,152,144,0
"Male",66,1,3,0,"> 2 Years","Yes",34635,26,188,1
"Female",30,1,46,0,"< 1 Year","Yes",2630,157,20,1
"Male",29,1,28,0,"1-2 Year","No",30288,124,32,0
"Male",60,1,46,1,"1-2 Year","No",25446,124,156,0
"Male",36,1,3,0,"1-2 Year","Yes",27787,163,254,1
"Male",44,1,28,0,"> 2 Years","Yes",64574,26,189,1
"Female",40,1,26,0,"1-2 Year","Yes",41702,26,212,1
"Female",62,1,48,1,"1-2 Year","No",2630,26,198,0
"Male",65,1,48,1,"1-2 Year","No",2630,124,297,0
"Female",34,1,41,0,"1-2 Year","No",2630,163,67,1
"Male",28,1,28,0,"< 1 Year","Yes",68241,124,29,1
"Male",27,1,11,1,"< 1 Year","No",2630,152,250,0
"Male",44,1,28,1,"1-2 Year","No",52990,124,222,0
"Female",34,1,28,1,"1-2 Year","No",48372,26,68,0
"Female",29,1,28,0,"< 1 Year","No",33603,152,198,0
"Male",47,1,28,0,"1-2 Year","No",34994,154,247,1
"Male",62,1,41,0,"1-2 Year","Yes",31806,122,151,1
"Female",32,1,28,1,"< 1 Year","No",59997,152,268,0
"Male",33,1,3,0,"1-2 Year","Yes",25181,124,170,0
"Male",39,1,28,0,"1-2 Year","Yes",36886,26,39,0
"Female",74,1,28,0,"1-2 Year","Yes",65368,122,171,1
"Male",57,1,7,0,"1-2 Year","Yes",2630,124,150,0
"Female",40,1,28,1,"1-2 Year","No",48286,124,230,0
"Male",42,1,28,0,"1-2 Year","Yes",44365,124,261,1
"Male",24,1,13,0,"< 1 Year","No",23564,152,45,0
"Male",24,1,9,1,"< 1 Year","No",41146,152,30,0
"Male",42,1,28,1,"1-2 Year","No",30414,124,82,0
"Male",40,1,3,0,"1-2 Year","Yes",26337,152,83,0
"Male",30,1,28,0,"1-2 Year","Yes",27412,157,104,1
"Male",44,1,28,0,"1-2 Year","Yes",61520,124,245,1
"Female",60,1,28,0,"1-2 Year","Yes",54837,122,253,1
"Female",34,1,28,0,"1-2 Year","Yes",2630,26,32,1
"Male",30,1,14,1,"< 1 Year","No",17588,152,95,0
"Female",21,1,36,0,"< 1 Year","No",43731,152,98,0
"Female",44,1,28,0,"1-2 Year","Yes",37174,122,144,1
"Female",32,1,28,0,"< 1 Year","Yes",2630,156,229,1
"Female",28,1,11,1,"< 1 Year","No",26268,152,182,0
"Female",24,1,39,0,"< 1 Year","Yes",32630,152,23,1
"Male",46,1,7,0,"1-2 Year","Yes",2630,26,290,1
"Male",21,1,3,0,"< 1 Year","Yes",31864,160,65,1
"Female",28,1,35,0,"1-2 Year","Yes",23928,154,137,1
"Male",78,1,28,0,"1-2 Year","Yes",31298,26,10,0
"Female",29,1,45,1,"< 1 Year","No",25394,152,224,0
"Female",21,1,16,0,"< 1 Year","Yes",28559,160,241,1
"Female",72,1,28,1,"1-2 Year","No",34450,147,189,0
"Male",46,1,46,0,"1-2 Year","Yes",29111,21,45,1
"Female",24,1,37,0,"< 1 Year","Yes",37935,152,272,0
"Female",24,1,28,1,"< 1 Year","No",34462,152,64,0
"Male",50,1,38,0,"1-2 Year","Yes",31221,122,115,1
"Male",45,1,28,0,"1-2 Year","Yes",23672,26,214,1
"Male",25,1,30,0,"< 1 Year","Yes",2630,152,122,1
"Male",37,1,28,1,"1-2 Year","No",35941,124,248,0
"Female",25,1,28,0,"< 1 Year","Yes",41814,152,99,1
"Male",25,1,28,0,"> 2 Years","Yes",34293,122,27,1
"Female",38,1,3,1,"1-2 Year","No",25345,124,282,0
"Male",66,1,28,0,"1-2 Year","Yes",29669,26,180,1
"Male",51,1,28,1,"1-2 Year","Yes",32964,26,147,0
"Male",34,1,8,0,"1-2 Year","Yes",2630,26,118,0
"Female",29,1,15,0,"< 1 Year","Yes",31713,154,20,1
"Female",37,1,45,0,"1-2 Year","Yes",33143,124,147,1
"Female",53,1,41,1,"1-2 Year","No",49703,152,267,0
"Female",37,1,28,0,"1-2 Year","Yes",55923,124,20,1
"Male",66,1,30,1,"1-2 Year","No",26186,152,248,0
"Female",21,1,14,1,"< 1 Year","No",19512,152,235,0
"Male",53,1,28,1,"1-2 Year","No",37750,152,30,0
"Female",47,1,8,0,"1-2 Year","Yes",29744,7,274,1
"Male",28,1,47,0,"< 1 Year","Yes",36092,152,142,1
"Male",44,1,28,0,"1-2 Year","Yes",46136,26,222,1
"Male",70,1,28,0,"1-2 Year","No",54339,26,209,0
"Female",42,1,28,0,"> 2 Years","Yes",34961,157,254,0
"Male",60,1,28,0,"1-2 Year","Yes",34029,124,51,1
"Female",49,1,7,1,"1-2 Year","No",41222,26,59,0
"Male",62,1,9,0,"1-2 Year","Yes",39586,26,79,1
"Female",28,1,33,1,"< 1 Year","No",38471,151,118,0
"Female",24,1,8,1,"< 1 Year","No",54316,152,133,0
"Female",37,1,28,0,"1-2 Year","Yes",27304,122,96,0
"Male",39,1,2,0,"1-2 Year","Yes",31450,152,124,1
"Male",22,1,41,1,"< 1 Year","No",48418,152,272,0
"Female",38,1,28,0,"1-2 Year","Yes",36547,26,168,1
"Male",39,1,28,0,"1-2 Year","Yes",29289,26,259,1
"Male",47,1,46,1,"1-2 Year","No",24718,26,253,0
"Male",33,1,45,0,"1-2 Year","Yes",30115,26,271,1
"Male",41,1,41,0,"1-2 Year","Yes",33744,12,24,1
"Male",64,1,38,1,"1-2 Year","No",35227,26,45,0
"Male",50,1,11,0,"1-2 Year","No",32044,26,189,0
"Female",31,1,11,0,"1-2 Year","Yes",35179,124,96,1
"Male",21,1,46,1,"< 1 Year","No",26741,160,217,0
"Male",57,1,28,0,"1-2 Year","Yes",47389,124,82,0
"Female",43,1,28,1,"1-2 Year","No",35988,124,150,0
"Male",40,1,28,0,"1-2 Year","Yes",31826,124,292,1
"Female",27,1,14,1,"< 1 Year","No",36588,152,240,0
"Male",42,1,28,0,"> 2 Years","Yes",60224,124,203,0
"Male",53,1,42,0,"1-2 Year","Yes",31343,26,287,0
"Female",50,1,27,0,"1-2 Year","Yes",30367,156,141,1
"Male",38,1,2,0,"1-2 Year","Yes",25361,124,98,1
"Female",34,1,41,0,"1-2 Year","Yes",29832,156,56,1
"Female",35,1,28,1,"1-2 Year","No",34019,26,252,0
"Male",22,1,47,0,"< 1 Year","Yes",28579,152,205,1
"Male",44,1,28,0,"> 2 Years","Yes",40228,122,137,0
"Male",39,1,0,0,"1-2 Year","Yes",2630,124,161,1
"Male",22,1,28,0,"< 1 Year","Yes",38536,152,214,1
"Female",50,1,46,0,"1-2 Year","Yes",23202,124,289,1
"Male",61,1,11,0,"1-2 Year","Yes",33660,124,127,0
"Male",41,1,28,0,"1-2 Year","Yes",37192,26,172,1
"Female",28,1,49,0,"< 1 Year","No",30081,152,192,0
"Male",24,1,8,1,"< 1 Year","No",27445,152,257,0
"Female",31,1,28,1,"< 1 Year","No",44794,152,272,0
"Female",46,1,28,1,"1-2 Year","No",73173,26,278,0
"Female",51,1,28,0,"1-2 Year","Yes",53394,42,110,1
"Female",27,1,33,1,"< 1 Year","No",34025,152,84,0
"Female",53,1,28,0,"> 2 Years","Yes",71448,26,16,1
"Male",37,1,7,0,"1-2 Year","Yes",33426,124,62,1
"Female",38,1,24,0,"1-2 Year","Yes",15104,31,294,1
"Male",28,1,6,1,"< 1 Year","No",25752,152,205,0
"Male",25,1,28,1,"< 1 Year","No",36732,152,109,0
"Male",40,1,28,0,"1-2 Year","Yes",40173,47,10,1
"Female",50,1,28,0,"1-2 Year","Yes",32417,26,87,1
"Male",30,1,28,0,"< 1 Year","Yes",36160,124,247,1
"Female",70,1,0,0,"> 2 Years","Yes",2630,26,207,0
"Female",28,1,21,1,"< 1 Year","No",27579,152,215,0
"Male",26,1,8,1,"< 1 Year","No",41731,152,217,0
"Male",63,1,33,1,"1-2 Year","No",33524,26,131,0
"Female",24,1,23,0,"< 1 Year","Yes",33882,152,180,1
"Female",30,1,3,0,"1-2 Year","Yes",2630,157,208,1
"Female",77,1,6,0,"> 2 Years","Yes",28709,26,244,0
"Male",24,1,50,1,"< 1 Year","No",32094,152,187,0
"Male",76,1,8,1,"1-2 Year","No",2630,26,156,0
"Male",64,1,28,0,"1-2 Year","No",44760,55,94,0
"Male",53,1,41,0,"1-2 Year","Yes",37204,124,79,1
"Female",33,1,15,0,"< 1 Year","Yes",35986,124,164,1
"Female",28,1,17,1,"< 1 Year","No",43171,151,86,0
"Female",42,1,33,0,"1-2 Year","Yes",40545,26,132,0
"Female",26,1,34,1,"< 1 Year","No",28700,152,166,0
"Female",21,1,46,0,"< 1 Year","Yes",29575,160,198,0
"Male",21,1,32,0,"< 1 Year","Yes",14747,160,233,0
"Male",46,1,28,0,"1-2 Year","Yes",2630,26,98,1
"Male",26,1,28,1,"< 1 Year","No",70670,152,167,0
"Male",38,1,28,0,"1-2 Year","No",38748,124,82,0
"Male",55,1,8,1,"1-2 Year","No",40779,31,21,0
"Female",24,1,37,0,"< 1 Year","Yes",26719,152,188,0
"Male",53,1,8,0,"1-2 Year","Yes",27034,19,254,1
"Male",22,1,15,1,"< 1 Year","No",37524,152,115,0
"Male",50,1,28,0,"1-2 Year","Yes",46916,26,187,1
"Female",24,1,36,0,"< 1 Year","Yes",2630,151,269,0
"Male",25,1,29,1,"< 1 Year","No",35011,152,184,0
"Male",24,1,11,1,"1-2 Year","No",2630,124,118,0
"Female",45,1,29,0,"1-2 Year","Yes",26332,26,295,1
"Male",52,1,14,0,"1-2 Year","Yes",25806,26,60,0
"Female",25,1,3,1,"< 1 Year","No",22128,152,35,0
"Female",48,1,7,0,"1-2 Year","Yes",2630,26,183,1
"Male",24,1,36,0,"< 1 Year","No",30363,152,123,1
"Female",57,1,46,1,"1-2 Year","No",2630,11,24,0
"Male",68,1,52,1,"1-2 Year","No",36710,26,68,0
"Female",22,1,47,0,"< 1 Year","Yes",29077,152,246,0
"Male",48,1,28,0,"1-2 Year","Yes",55129,26,175,1
"Male",36,1,41,0,"1-2 Year","Yes",35783,26,297,1
"Female",23,1,40,0,"< 1 Year","No",2630,160,95,0
"Female",32,1,39,0,"1-2 Year","Yes",31622,26,249,1
"Female",45,1,8,0,"1-2 Year","Yes",40482,124,237,1
"Female",26,1,11,1,"< 1 Year","No",30729,152,299,0
"Male",73,1,3,0,"1-2 Year","Yes",28289,124,207,1
"Male",41,1,28,0,"1-2 Year","Yes",35827,124,39,1
"Male",67,1,8,0,"1-2 Year","Yes",32010,26,243,1
"Male",22,1,8,0,"< 1 Year","No",38792,152,118,0
"Female",36,1,28,0,"1-2 Year","Yes",35042,124,128,0
"Male",32,1,14,1,"< 1 Year","No",48159,152,40,0
"Female",23,1,11,0,"1-2 Year","Yes",44757,124,67,1
"Female",30,1,30,0,"< 1 Year","Yes",34211,152,225,1
"Female",43,1,28,0,"1-2 Year","Yes",32952,26,57,1
"Male",45,1,28,0,"1-2 Year","Yes",51332,26,250,1
"Female",32,1,28,1,"< 1 Year","No",35426,152,50,0
"Male",24,1,50,1,"< 1 Year","No",48027,152,99,0
"Female",74,1,46,0,"1-2 Year","Yes",49211,11,272,0
"Male",28,1,28,1,"< 1 Year","No",56315,152,165,0
"Male",32,1,41,0,"1-2 Year","Yes",30053,156,200,0
"Female",47,1,28,0,"> 2 Years","Yes",43873,26,14,1
"Female",30,1,28,1,"< 1 Year","No",44406,152,246,0
"Male",41,1,30,0,"1-2 Year","Yes",30106,124,176,0
"Male",55,1,41,0,"1-2 Year","Yes",38103,124,43,0
"Male",57,1,28,0,"1-2 Year","Yes",42955,124,51,0
"Male",67,1,8,0,"1-2 Year","Yes",32041,26,83,1
"Male",20,1,30,0,"1-2 Year","Yes",2630,156,128,1
"Male",22,1,30,0,"< 1 Year","Yes",2630,152,192,1
"Male",43,1,23,0,"1-2 Year","Yes",24942,124,153,0
"Male",41,1,15,1,"1-2 Year","No",33849,124,62,0
"Female",29,1,3,0,"1-2 Year","Yes",2630,157,142,1
"Male",23,1,39,0,"< 1 Year","Yes",31685,152,111,0
"Male",45,1,18,0,"1-2 Year","Yes",32574,156,208,1
"Male",57,1,25,0,"1-2 Year","Yes",25600,26,49,1
"Male",46,1,28,0,"1-2 Year","Yes",50304,25,213,1
"Male",43,1,47,0,"1-2 Year","Yes",24398,124,21,1
"Male",52,1,28,0,"> 2 Years","Yes",49914,26,254,1
"Female",57,1,28,0,"1-2 Year","Yes",59235,26,162,1
"Female",28,1,46,1,"< 1 Year","No",48024,124,292,0
"Male",53,1,28,1,"1-2 Year","No",48282,58,195,0
"Male",20,1,11,0,"1-2 Year","Yes",2630,163,44,1
"Female",23,1,30,0,"< 1 Year","Yes",22881,152,193,0
"Male",31,1,11,0,"1-2 Year","Yes",2630,156,120,1
"Male",41,1,28,0,"1-2 Year","Yes",45421,55,289,1
"Male",50,1,28,0,"1-2 Year","Yes",37749,124,255,1
"Female",29,1,9,1,"< 1 Year","No",2630,152,185,0
"Female",21,1,13,0,"< 1 Year","Yes",27029,160,224,0
"Male",43,1,46,0,"1-2 Year","Yes",31551,124,19,1
"Male",48,1,28,0,"1-2 Year","Yes",50170,26,193,1
"Female",27,1,15,1,"< 1 Year","No",36982,152,147,0
"Female",22,1,29,0,"< 1 Year","Yes",31019,152,196,0
"Male",27,1,2,0,"< 1 Year","No",38582,152,52,0
"Female",56,1,46,0,"1-2 Year","Yes",77845,26,241,1
"Male",25,1,28,1,"< 1 Year","No",40055,152,158,0
"Female",42,1,28,0,"1-2 Year","Yes",51714,26,280,1
"Male",20,1,28,1,"< 1 Year","No",2630,1,25,0
"Male",44,1,28,0,"> 2 Years","Yes",40454,26,217,1
"Male",24,1,11,1,"< 1 Year","No",28705,152,94,0
"Female",43,1,35,0,"1-2 Year","Yes",27670,124,28,1
"Female",38,1,28,1,"1-2 Year","Yes",44599,124,68,1
"Male",66,1,28,0,"1-2 Year","Yes",58143,124,277,0
"Female",43,1,48,0,"1-2 Year","No",2630,15,22,0
"Male",54,1,28,0,"1-2 Year","Yes",27721,26,196,1
"Female",32,1,26,1,"< 1 Year","No",31174,152,116,0
"Female",21,1,36,1,"< 1 Year","No",32383,152,84,0
"Female",60,1,46,0,"1-2 Year","Yes",26740,4,198,1
"Male",50,1,28,0,"1-2 Year","Yes",45344,24,119,0
"Male",49,1,8,0,"1-2 Year","Yes",2630,156,293,1
"Female",55,1,28,1,"1-2 Year","No",20443,122,200,0
"Male",42,1,47,1,"1-2 Year","No",2630,124,22,0
"Male",69,1,28,0,"1-2 Year","Yes",25170,122,243,0
"Male",52,1,41,0,"1-2 Year","No",27705,124,256,0
"Male",26,1,8,1,"< 1 Year","No",46578,152,149,0
"Female",58,1,42,1,"1-2 Year","No",34270,26,218,0
"Male",37,1,28,0,"1-2 Year","Yes",51716,26,134,0
"Female",41,1,28,0,"1-2 Year","Yes",2630,157,107,1
"Male",23,1,15,1,"< 1 Year","No",33523,151,134,0
"Female",34,1,36,0,"1-2 Year","Yes",25380,124,205,1
"Male",21,1,6,0,"< 1 Year","No",2630,1,50,0
"Female",52,1,28,0,"1-2 Year","Yes",39973,26,139,1
"Female",25,1,47,0,"< 1 Year","Yes",34580,152,56,0
"Male",61,1,28,0,"> 2 Years","Yes",62684,26,244,1
"Female",39,1,28,0,"1-2 Year","Yes",37132,12,41,1
"Male",26,1,31,0,"1-2 Year","Yes",2630,124,24,1
"Male",52,1,38,0,"1-2 Year","Yes",33698,26,287,1
"Female",61,1,28,1,"1-2 Year","No",38039,124,293,0
"Male",31,1,8,0,"< 1 Year","Yes",28453,26,38,1
"Female",25,1,28,1,"< 1 Year","No",45276,152,117,0
"Male",20,1,3,0,"< 1 Year","No",31350,160,163,0
"Female",47,1,50,0,"1-2 Year","Yes",41005,8,193,0
"Female",24,1,35,1,"< 1 Year","No",48974,152,82,0
"Female",47,1,28,0,"> 2 Years","Yes",2630,26,171,1
"Female",48,1,28,0,"1-2 Year","Yes",41319,26,145,1
"Male",26,1,30,0,"< 1 Year","Yes",27463,124,30,0
"Female",36,1,33,1,"1-2 Year","Yes",26268,157,194,0
"Male",48,1,28,0,"> 2 Years","Yes",45161,122,267,1
"Female",46,1,28,0,"1-2 Year","Yes",66405,26,120,1
"Male",51,1,50,1,"1-2 Year","Yes",35783,8,133,0
"Female",59,1,47,0,"1-2 Year","Yes",2630,156,239,0
"Male",77,1,28,0,"1-2 Year","Yes",30465,26,167,0
"Female",28,1,10,1,"< 1 Year","No",25589,152,72,0
"Male",36,1,8,0,"1-2 Year","Yes",2630,163,150,1
"Female",39,1,28,1,"1-2 Year","No",37243,124,31,0
"Female",42,1,28,0,"1-2 Year","Yes",48978,26,20,1
"Male",34,1,28,0,"1-2 Year","Yes",69856,55,68,1
"Male",63,1,8,0,"1-2 Year","Yes",38301,7,101,1
"Female",21,1,20,1,"< 1 Year","No",2630,160,150,0
"Male",49,1,28,0,"1-2 Year","Yes",45594,26,148,1
"Male",27,1,41,0,"1-2 Year","Yes",2630,156,299,0
"Female",28,1,18,1,"< 1 Year","No",30812,152,257,0
"Male",41,1,28,0,"1-2 Year","Yes",45247,124,105,1
"Female",44,1,28,0,"1-2 Year","Yes",45563,13,123,0
"Male",36,1,28,0,"1-2 Year","Yes",30311,124,283,1
"Male",53,1,8,1,"1-2 Year","No",27940,26,252,0
"Male",53,1,21,0,"1-2 Year","Yes",26467,124,157,1
"Female",28,1,28,0,"1-2 Year","Yes",20783,124,57,1
"Male",47,1,28,0,"1-2 Year","Yes",36607,26,270,1
"Female",46,1,28,0,"1-2 Year","Yes",44205,26,91,1
"Male",58,1,28,0,"> 2 Years","Yes",49618,26,224,1
"Male",40,1,46,0,"1-2 Year","Yes",31073,26,248,1
"Male",53,1,8,0,"1-2 Year","Yes",39389,26,106,1
"Male",56,1,28,1,"1-2 Year","No",33123,124,174,0
"Female",40,1,36,0,"1-2 Year","Yes",32020,124,120,1
"Male",28,1,45,0,"< 1 Year","Yes",22020,152,102,0
"Female",49,1,3,0,"> 2 Years","Yes",27324,26,227,1
"Male",61,1,28,0,"1-2 Year","Yes",36033,26,281,0
"Male",66,1,48,1,"1-2 Year","No",2630,15,99,0
"Male",21,1,50,1,"< 1 Year","No",25019,152,18,0
"Female",36,1,12,0,"1-2 Year","No",32453,124,247,0
"Female",21,1,42,0,"< 1 Year","Yes",2630,157,197,1
"Female",24,1,41,1,"< 1 Year","No",41523,152,296,0
"Male",27,1,16,0,"< 1 Year","Yes",27998,152,182,0
"Female",30,1,29,0,"< 1 Year","Yes",47598,124,87,1
"Female",41,1,24,0,"< 1 Year","No",2630,1,251,0
"Female",24,1,43,1,"< 1 Year","No",2630,152,34,0
"Female",50,1,8,0,"1-2 Year","Yes",32091,124,21,1
"Female",43,1,28,0,"1-2 Year","Yes",44717,31,71,1
"Male",31,1,47,0,"< 1 Year","No",46579,154,290,1
"Male",37,1,28,0,"1-2 Year","Yes",42881,122,127,1
"Male",76,1,28,0,"1-2 Year","Yes",28654,26,180,1
"Male",35,1,6,0,"1-2 Year","Yes",2630,156,42,0
"Female",22,1,24,1,"< 1 Year","Yes",2630,152,191,0
"Male",47,1,34,1,"1-2 Year","No",30966,124,41,0
"Male",44,1,33,0,"1-2 Year","Yes",2630,156,167,1
"Male",20,1,30,1,"< 1 Year","No",23220,160,91,0
"Female",41,1,28,0,"1-2 Year","Yes",34368,26,122,1
"Female",23,1,41,0,"< 1 Year","Yes",36491,152,150,0
"Female",20,1,47,1,"< 1 Year","Yes",24582,160,220,0
"Female",23,1,21,0,"< 1 Year","Yes",2630,152,158,1
"Male",26,1,21,1,"< 1 Year","No",29032,152,271,0
"Male",21,1,47,0,"< 1 Year","Yes",32391,160,180,0
"Female",28,1,6,0,"< 1 Year","Yes",39011,152,47,1
"Female",26,1,12,1,"< 1 Year","No",30090,152,278,0
"Male",62,1,28,1,"1-2 Year","No",32895,26,140,0
"Female",50,1,28,0,"1-2 Year","Yes",43856,122,54,1
"Female",41,1,41,0,"1-2 Year","Yes",2630,109,40,1
"Female",46,1,3,0,"1-2 Year","No",35947,124,241,0
"Male",48,1,38,0,"> 2 Years","Yes",45392,26,86,1
"Female",49,1,46,1,"1-2 Year","Yes",31169,26,165,0
"Male",38,1,21,0,"> 2 Years","Yes",35694,26,32,1
"Male",37,1,7,0,"1-2 Year","Yes",29197,124,298,1
"Male",42,1,11,0,"> 2 Years","Yes",44668,42,106,1
"Female",48,1,8,0,"1-2 Year","Yes",46615,26,205,0
"Male",54,1,8,0,"1-2 Year","Yes",53686,124,202,1
"Male",39,1,41,0,"1-2 Year","Yes",30864,124,83,1
"Female",46,1,46,0,"1-2 Year","Yes",40818,11,135,1
"Female",36,1,6,0,"1-2 Year","Yes",2630,157,28,1
"Male",40,1,11,0,"1-2 Year","Yes",90682,152,157,1
"Male",36,1,23,0,"1-2 Year","Yes",32096,26,296,0
"Female",31,1,25,1,"< 1 Year","No",21934,152,220,0
"Male",21,1,46,1,"< 1 Year","No",28364,152,245,0
"Male",46,1,36,0,"1-2 Year","Yes",23910,26,296,1
"Female",29,1,28,0,"1-2 Year","Yes",2630,156,204,1
"Male",32,1,43,0,"< 1 Year","Yes",27340,152,185,0
"Male",46,1,35,0,"1-2 Year","Yes",27821,156,201,1
"Male",75,1,28,0,"1-2 Year","Yes",39729,26,130,0
"Male",43,1,49,0,"1-2 Year","Yes",33725,124,287,1
"Male",55,1,28,0,"> 2 Years","Yes",66969,26,69,1
"Female",24,1,36,1,"< 1 Year","No",38507,152,290,0
"Male",50,1,35,1,"1-2 Year","Yes",2630,26,65,0
"Male",44,1,28,0,"1-2 Year","Yes",25857,26,46,1
"Male",42,1,8,0,"1-2 Year","Yes",45415,26,44,0
"Female",25,1,28,1,"< 1 Year","No",46981,152,71,0
"Female",51,1,20,0,"> 2 Years","Yes",2630,156,256,0
"Female",54,1,46,0,"1-2 Year","Yes",32825,26,284,0
"Male",44,1,28,0,"> 2 Years","Yes",40461,124,136,1
